Timestamp,Gmtoffset,Datetime,Open,High,Low,Close,Volume
1743082200,0,"2025-03-27 13:30:00",309.220001,313,307.48001,311.510009,632320
1743085800,0,"2025-03-27 14:30:00",311.48999,312.720001,310.48999,311.260009,292107
1743089400,0,"2025-03-27 15:30:00",311.200012,311.619995,310.299987,311.170013,194643
1743093000,0,"2025-03-27 16:30:00",311.160003,311.5,309.299987,309.299987,217459
1743096600,0,"2025-03-27 17:30:00",309.23001,310.170013,308.845001,309.429992,181713
1743100200,0,"2025-03-27 18:30:00",309.410003,309.959991,308.274993,309.459991,238438
1743103800,0,"2025-03-27 19:30:00",309.390014,309.420013,308.23001,308.48001,377284
1743105600,0,"2025-03-27 20:00:00",308.529998,308.529998,308.529998,308.529998,
1743168600,0,"2025-03-28 13:30:00",308.380004,310.070007,306.684997,306.769989,567143
1743172200,0,"2025-03-28 14:30:00",306.73999,307.070007,305.25,306.589996,314227
1743175800,0,"2025-03-28 15:30:00",306.720001,307.940002,305.48001,305.589996,242364
1743179400,0,"2025-03-28 16:30:00",305.589996,305.829986,304.682891,304.682891,190792
1743183000,0,"2025-03-28 17:30:00",304.950012,305.309997,304.23001,304.984985,182634
1743186600,0,"2025-03-28 18:30:00",304.984985,305.059997,304.040008,304.48001,201876
1743190200,0,"2025-03-28 19:30:00",304.369995,304.959991,303.844085,304.290008,342119
1743192000,0,"2025-03-28 20:00:00",304.329986,304.329986,304.329986,304.329986,
1743427800,0,"2025-03-31 13:30:00",302.445007,304.690002,300.399993,304.23999,636373
1743431400,0,"2025-03-31 14:30:00",304.23999,307.100006,304.179992,306.609985,430559
1743435000,0,"2025-03-31 15:30:00",306.600006,308.450012,306.529998,308.450012,447620
1743438600,0,"2025-03-31 16:30:00",308.459991,310.149993,308.032806,308.959991,509262
1743442200,0,"2025-03-31 17:30:00",308.910003,311.279998,308.459991,311.140014,318672
1743445800,0,"2025-03-31 18:30:00",311.25,312.269989,310.404785,311.100006,507970
1743449400,0,"2025-03-31 19:30:00",311.162506,313.10501,311.070007,312.209991,750746
1743451200,0,"2025-03-31 20:00:00",312.040008,312.040008,312.040008,312.040008,
1743514200,0,"2025-04-01 13:30:00",311.600006,313.429992,310.98001,312.190002,749819
1743517800,0,"2025-04-01 14:30:00",312,315.350006,311.144989,314.920013,356151
1743521400,0,"2025-04-01 15:30:00",315.040008,316.019989,314.309997,314.339996,280963
