Timestamp,Gmtoffset,Datetime,Open,High,Low,Close,Volume
1743082200,0,"2025-03-27 13:30:00",208.679992,209.854995,205.895004,209.854995,374510
1743085800,0,"2025-03-27 14:30:00",209.940002,211,208.839996,208.945007,254649
1743089400,0,"2025-03-27 15:30:00",208.850006,209.029998,208.009994,208.434997,163314
1743093000,0,"2025-03-27 16:30:00",208.341201,208.770004,206.940002,207.070007,139893
1743096600,0,"2025-03-27 17:30:00",207.309997,208.440002,207.119995,208.009994,153659
1743100200,0,"2025-03-27 18:30:00",208,210.229995,207.990005,209.690002,227778
1743103800,0,"2025-03-27 19:30:00",209.645004,209.889999,208.309997,208.811004,443153
1743105600,0,"2025-03-27 20:00:00",208.940002,208.940002,208.940002,208.940002,
1743168600,0,"2025-03-28 13:30:00",207.789993,208.005004,204.899993,205.029998,212676
1743172200,0,"2025-03-28 14:30:00",204.979995,205.300003,203.375,203.619995,387006
1743175800,0,"2025-03-28 15:30:00",203.86,204.199996,202.330001,202.330001,165070
1743179400,0,"2025-03-28 16:30:00",202.389999,203.020004,201.190002,201.304992,231146
1743183000,0,"2025-03-28 17:30:00",201.389999,202.634994,201.279998,202.059997,192866
1743186600,0,"2025-03-28 18:30:00",202.065002,202.710006,201.300003,201.300003,434955
1743190200,0,"2025-03-28 19:30:00",201.320007,201.960006,200.770004,201.61,596029
1743192000,0,"2025-03-28 20:00:00",201.559997,201.559997,201.559997,201.559997,
1743427800,0,"2025-03-31 13:30:00",200.229995,200.729995,196.820007,197.570007,455177
1743431400,0,"2025-03-31 14:30:00",197.690002,200.085006,197.559997,198.770004,268863
1743435000,0,"2025-03-31 15:30:00",198.779998,199.809997,197.975006,198.705001,223590
1743438600,0,"2025-03-31 16:30:00",198.600006,199.649902,198.175003,198.699996,203971
1743442200,0,"2025-03-31 17:30:00",198.639999,200.255004,198.339996,200.192993,175146
1743445800,0,"2025-03-31 18:30:00",200.205001,201.759994,200.169998,200.699996,367797
1743449400,0,"2025-03-31 19:30:00",200.735,202.520004,200.710006,201.729995,806051
1743451200,0,"2025-03-31 20:00:00",201.669998,201.669998,201.669998,201.669998,
1743514200,0,"2025-04-01 13:30:00",200.044998,200.839996,195.449996,196.014999,461556
1743517800,0,"2025-04-01 14:30:00",195.949996,199.675003,195.949996,199.035003,478607
1743521400,0,"2025-04-01 15:30:00",198.949996,199.369903,198.300003,198.429992,236475
1743525000,0,"2025-04-01 16:30:00",198.375,198.655502,197.389999,197.955001,248193
1743528600,0,"2025-04-01 17:30:00",197.955001,198.440002,195.61,196.009994,240124
1743532200,0,"2025-04-01 18:30:00",196.024993,196.705001,195.122406,196.475006,307847
1743535800,0,"2025-04-01 19:30:00",196.460006,199.199996,196.330001,199.179992,654664
1743537600,0,"2025-04-01 20:00:00",199.179992,199.179992,199.179992,199.179992,
1743600600,0,"2025-04-02 13:30:00",195.759994,199.270004,195.759994,199.220001,360258
1743604200,0,"2025-04-02 14:30:00",199.220001,199.660003,197.729995,199.149993,207362
1743607800,0,"2025-04-02 15:30:00",199.149993,200.039993,198.285003,200.039993,184103
