Timestamp,Gmtoffset,Datetime,Open,High,Low,Close,Volume
1743082200,0,"2025-03-27 13:30:00",200.875,202.800003,199.282104,202.800003,6646655
1743085800,0,"2025-03-27 14:30:00",202.779998,203.789993,202.369995,202.630004,3693056
1743089400,0,"2025-03-27 15:30:00",202.639999,203.5,202.105102,202.550003,2450161
1743093000,0,"2025-03-27 16:30:00",202.535003,202.939605,201.460006,201.800003,2224260
1743096600,0,"2025-03-27 17:30:00",201.770004,202.619995,201.580001,202.380004,2019314
1743100200,0,"2025-03-27 18:30:00",202.36,203.009994,202.130004,202.550003,2004874
1743103800,0,"2025-03-27 19:30:00",202.520004,202.520004,201.059997,201.36,2625726
1743105600,0,"2025-03-27 20:00:00",201.36,201.36,201.36,201.36,
1743168600,0,"2025-03-28 13:30:00",198.419998,199.259994,194.479995,194.61,12249098
1743172200,0,"2025-03-28 14:30:00",194.600006,195,193.919998,194.820007,6073972
1743175800,0,"2025-03-28 15:30:00",194.800003,195.139999,192.800003,193.285003,4031403
1743179400,0,"2025-03-28 16:30:00",193.270004,193.651992,192.270004,192.335006,4262447
1743183000,0,"2025-03-28 17:30:00",192.195007,193.089996,191.880996,192.869903,5438886
1743186600,0,"2025-03-28 18:30:00",192.850006,193.210006,192,192.600006,4265284
1743190200,0,"2025-03-28 19:30:00",192.630004,192.979995,192.080001,192.639999,5399723
1743192000,0,"2025-03-28 20:00:00",192.720001,192.720001,192.720001,192.720001,
1743427800,0,"2025-03-31 13:30:00",188.020004,188.25,184.669998,184.729995,17428746
1743431400,0,"2025-03-31 14:30:00",184.740005,187.440002,184.630004,186.979202,7598548
1743435000,0,"2025-03-31 15:30:00",186.975006,188.809997,186.75,188.755004,4921579
1743438600,0,"2025-03-31 16:30:00",188.720001,189.357192,188.259994,188.595993,3388001
1743442200,0,"2025-03-31 17:30:00",188.604995,190.199996,188.160003,189.830001,3249219
1743445800,0,"2025-03-31 18:30:00",189.75,190.286804,189.240005,189.425003,4281550
1743449400,0,"2025-03-31 19:30:00",189.410003,191.330001,189.291198,190.289993,6934184
1743451200,0,"2025-03-31 20:00:00",190.259994,190.259994,190.259994,190.259994,
1743514200,0,"2025-04-01 13:30:00",187.86,190.910003,187.199996,189.514999,9066223
1743517800,0,"2025-04-01 14:30:00",189.470001,193.089996,189.315002,192.225006,5107226
1743521400,0,"2025-04-01 15:30:00",192.25,193.929992,191.850006,193.020004,4700306
1743525000,0,"2025-04-01 16:30:00",193.079895,193.589996,191.970001,192.139999,3629565
1743528600,0,"2025-04-01 17:30:00",192.139999,192.410003,190.740005,191,3285517
