Timestamp,Gmtoffset,Datetime,Open,High,Low,Close,Volume
1743082200,0,"2025-03-27 13:30:00",398.709991,398.709991,395.41751,398.290008,90396
1743085800,0,"2025-03-27 14:30:00",398.369995,399.024993,397.875701,398.315002,59147
1743089400,0,"2025-03-27 15:30:00",398.345001,398.75,397.269989,398.309997,42357
1743093000,0,"2025-03-27 16:30:00",398.649993,398.760009,397.350006,398.339996,46774
1743096600,0,"2025-03-27 17:30:00",398.302307,398.869995,397.720001,398.220001,54946
1743100200,0,"2025-03-27 18:30:00",398.170013,399.950012,397.940002,399.899993,78807
1743103800,0,"2025-03-27 19:30:00",400,400.070007,398.440002,399.529998,344621
1743105600,0,"2025-03-27 20:00:00",399.540008,399.540008,399.540008,399.540008,
1743168600,0,"2025-03-28 13:30:00",399.540008,400.5,395.339996,395.509307,87130
1743172200,0,"2025-03-28 14:30:00",395.23001,397.179992,394.450012,396.540008,76878
1743175800,0,"2025-03-28 15:30:00",396.385009,397.309906,395.815002,395.815002,52015
1743179400,0,"2025-03-28 16:30:00",395.850006,395.940002,394.470001,394.649993,42355
1743183000,0,"2025-03-28 17:30:00",394.584991,395.269989,393.890014,394.040008,52091
1743186600,0,"2025-03-28 18:30:00",394.067108,394.924987,393.850006,394.696594,86177
1743190200,0,"2025-03-28 19:30:00",395.040008,402.48999,393.959991,394.140014,240068
1743192000,0,"2025-03-28 20:00:00",394.549987,394.549987,394.549987,394.549987,
1743427800,0,"2025-03-31 13:30:00",396.440002,401,396.304992,398.649993,117218
1743431400,0,"2025-03-31 14:30:00",398.535003,399.540008,397.910003,398.940002,74637
1743435000,0,"2025-03-31 15:30:00",398.320007,398.320007,396.320007,396.700012,72355
1743438600,0,"2025-03-31 16:30:00",396.529998,396.554992,394.23999,394.73001,59573
1743442200,0,"2025-03-31 17:30:00",394.829986,398.872009,394.670013,397.545013,63621
1743445800,0,"2025-03-31 18:30:00",397.545013,399.359008,396.464996,398.429992,124779
1743449400,0,"2025-03-31 19:30:00",398.369995,400.5,397.679992,399.089996,294268
1743451200,0,"2025-03-31 20:00:00",399.089996,399.089996,399.089996,399.089996,
1743514200,0,"2025-04-01 13:30:00",398.410003,400,395.700012,396.720001,83461
1743517800,0,"2025-04-01 14:30:00",396.470001,399.950012,396.359985,399.304992,74477
1743521400,0,"2025-04-01 15:30:00",399.304992,401.032806,398.725006,399.765014,74112
1743525000,0,"2025-04-01 16:30:00",399.549987,399.85501,397.080108,397.35501,38083
1743528600,0,"2025-04-01 17:30:00",397.459991,398.510009,397.459991,398.220001,44643
1743532200,0,"2025-04-01 18:30:00",398.252502,398.510009,397.179992,398.290008,80320
1743535800,0,"2025-04-01 19:30:00",398.190002,399.059997,397.869995,398.769989,185778
1743537600,0,"2025-04-01 20:00:00",398.809997,398.809997,398.809997,398.809997,
1743600600,0,"2025-04-02 13:30:00",397.880004,397.880004,390.23001,393.869995,163509
1743604200,0,"2025-04-02 14:30:00",393.690002,395,393.670013,394.799987,60030
1743607800,0,"2025-04-02 15:30:00",394.885009,395.119995,391.970001,393.75,74728
1743611400,0,"2025-04-02 16:30:00",393.595001,395.299987,393.445007,394.769989,72748
