Date,Open,High,Low,Close,Adjusted_close,Volume
2005-11-02,57.42,58.3801,56.8999,58.01,43.1273,821020
2005-11-03,58.18,58.3,57.47,57.66,42.8671,728054
2005-11-04,57.75,58,57.02,57.2,42.5251,1014302
2005-11-07,57.3,57.32,56.76,56.78,42.2128,1158724
2005-11-08,56.45,56.75,56.36,56.37,41.908,951388
2005-11-09,56.57,56.81,56.22,56.35,41.8932,1324117
2005-11-10,56.51,57.72,56.18,57.41,42.6812,819182
2005-11-11,57.2,57.6499,57,57.64,42.8522,785887
2005-11-14,57.33,57.78,57.07,57.56,42.7927,724702
2005-11-15,57.56,57.97,57.36,57.85,43.0083,1085540
2005-11-16,57.9,58.12,57.6701,58.1,43.1942,966522
2005-11-17,58.15,58.97,58.07,58.96,43.8335,1261635
2005-11-18,59.4,60.07,58.92,60,44.6068,1779975
2005-11-21,59.59,60.24,59.41,60.24,44.7852,1171155
2005-11-22,60,60.5,59.7,60.43,44.9264,839288
2005-11-23,60.34,60.35,59.8401,59.93,44.5547,818317
2005-11-25,59.8401,60.11,59.67,60.11,44.6885,260305
2005-11-28,60.23,60.24,59.64,59.74,44.4134,512826
2005-11-29,59.94,60.5501,59.93,60.06,44.6514,824046
2005-11-30,59.98,60.24,59.08,59.17,43.9897,1148022
2005-12-01,59.6,61.4,59.33,61.12,45.4394,1567126
2005-12-02,60.9,61.47,60.35,61.39,45.6401,959820
2005-12-05,61,61.01,60.26,60.91,45.2833,733459
2005-12-06,61.2,61.35,60.2,60.68,45.1123,829668
2005-12-07,60.6,60.79,59.96,60.23,44.7777,833343
2005-12-08,60.7,61.89,60.5901,60.88,45.2609,1265851
2005-12-09,60.88,61.1,60.32,60.67,45.1049,703191
2005-12-12,60.68,61,60.45,60.96,45.3204,678544
2005-12-13,60.91,61.57,60.83,61.33,45.5955,1047057
2005-12-14,61.27,61.86,61.2,61.2399,45.5286,1024680
2005-12-15,61.08,61.08,59.8601,59.8601,44.5027,1415678
2005-12-16,59.81,59.9,58.85,59.32,44.1012,1703548
2005-12-19,59.35,59.85,59.02,59.3,44.0863,841342
2005-12-20,59.27,59.75,59.02,59.1301,43.96,627521
2005-12-21,59.65,60.11,59.55,60.06,44.6514,1154940
2005-12-22,60.06,60.45,60.06,60.38,44.8892,525042
2005-12-23,60.32,60.75,60.24,60.32,44.8446,307112
2005-12-27,60.54,61,59.87,60.05,44.6439,622007
2005-12-28,60.11,60.33,59.7799,60.21,44.7628,405591
2005-12-29,59.8401,60.32,59.58,59.58,44.2945,483423
2005-12-30,59.25,59.34,59.04,59.19,44.0046,394025
2006-01-03,59.4,59.73,58.81,59.61,44.3168,1222719
2006-01-04,59.47,59.47,58.8,58.93,43.8113,1531993
2006-01-05,59,59.22,58.32,58.4201,43.4322,1284877
2006-01-06,58.67,59.8201,58.67,59.7799,44.4432,816047
2006-01-09,59.6,59.66,58.79,59.02,43.8782,654437
2006-01-10,58.92,58.93,58.01,58.3399,43.3726,769023
2006-01-11,58.3399,59.48,58.1,59.48,44.2202,1591773
2006-01-12,59.38,60.08,59.01,59.02,43.8782,1554046
2006-01-13,59.18,59.35,58.54,58.78,43.6998,636817
2006-01-17,58.78,59.92,58.55,59.76,44.4283,1688738
2006-01-18,59.66,59.66,59.14,59.35,44.1236,1206612
2006-01-19,59.75,61.01,59.52,60.69,45.1198,1213963
2006-01-20,60.75,60.75,59.53,59.55,44.2722,1232124
2006-01-23,59.48,60.33,59.48,59.77,44.4358,878637
2006-01-24,60,61.3001,59.92,61.06,45.3948,1789379
2006-01-25,62.05,62.5,61.5,61.5,45.722,2402090
2006-01-26,61.65,61.79,60.98,60.98,45.3353,1762571
2006-01-27,61.25,62.19,60.99,62.12,46.1829,1188343
2006-01-30,62.1,62.45,61.67,62.04,46.1234,924471
2006-01-31,62,62.06,61.6,61.69,45.8632,981224
2006-02-01,61.7,62.07,61.39,61.8,45.945,1312875
2006-02-02,61.86,61.86,60.5,60.89,45.2685,1381410
2006-02-03,60.89,61.36,60.61,60.82,45.2164,1205964
2006-02-06,62.05,63,62.02,62.89,46.7553,2266208
2006-02-07,62.96,63.25,61.79,61.94,46.0491,1198397
2006-02-08,62.6,62.65,61.9901,62.25,46.2796,1543884
2006-02-09,62.26,62.88,61.94,62.1,46.168,1184127
2006-02-10,62.31,62.75,61.6,62.35,46.3539,1126078
2006-02-13,62.15,62.48,61.78,62.17,46.2201,865449
2006-02-14,62.18,63.32,62.18,63.13,46.9337,973981
2006-02-15,62.9,63.53,62.73,63.23,47.0081,697677
2006-02-16,63.4501,63.75,63.3,63.75,47.3947,720595
2006-02-17,63.73,64.09,63.23,63.97,47.5583,1096026
2006-02-21,63.97,64.35,63.27,63.38,47.1196,1417732
2006-02-22,63.63,64.24,63.57,64.04,47.6103,1361628
2006-02-23,64.1401,64.51,63.67,64.41,47.8854,1108782
2006-02-24,64.41,64.63,64.22,64.5,47.9523,943064
2006-02-27,64.51,64.9,64.45,64.54,47.982,899716
2006-02-28,64.3,64.42,63.7,64.1601,47.6995,847828
2006-03-01,64.1601,64.65,63.98,64.32,47.8185,831073
2006-03-02,64.07,64.69,63.88,64.41,47.8854,934525
2006-03-03,63.84,64.25,63.55,63.87,47.4839,978629
2006-03-06,64.0999,64.35,63.46,63.81,47.4393,1894344
2006-03-07,63.81,64.63,63.8,64.54,47.982,1500860
2006-03-08,64.05,64.54,62.56,62.8,46.6885,2323501
2006-03-09,63,63.83,62.63,62.67,46.5918,978089
2006-03-10,63.35,64.35,63.1,64.02,47.5954,1698900
2006-03-13,64.02,64.29,63.65,63.91,47.5137,1305956
2006-03-14,63.91,64.96,63.91,64.9101,48.2571,844153
2006-03-15,65,65.83,65,65.42,48.6362,1922883
2006-03-16,65.6001,66.02,65.32,65.8,48.9188,1101431
2006-03-17,66,66,65.39,65.74,48.8742,1439676
2006-03-20,65.4,65.81,65.13,65.5799,48.7552,875610
2006-03-21,65.48,67.42,65.35,66.85,49.6994,2555916
2006-03-22,67.84,68.1,67.14,67.62,50.2718,2515271
2006-03-23,66.9999,67.59,66.3101,66.84,49.6919,1275688
2006-03-24,66.7,67.09,66.18,66.57,49.4912,812480
2006-03-27,66.2899,66.43,65.9,66.26,49.2607,724811
2006-03-28,66.26,66.3501,65.47,65.8,48.9188,814858
2006-03-29,66.05,66.93,65.46,66.81,49.6697,1094080
2006-03-30,66.5,66.8,65.64,66.18,49.2013,1088351
2006-03-31,67.7501,67.8,66.75,67.19,49.9522,1633823
2006-04-03,67.54,68.1,66.45,66.49,49.4318,1513724
2006-04-04,65.82,66.79,65.59,66.51,49.4467,1679225
2006-04-05,66.2699,67.82,66.2,67.7299,50.3536,1124348
2006-04-06,67.52,67.82,67.19,67.44,50.1381,1074622
2006-04-07,67.65,68.47,66.91,67.0601,49.8556,1166940
2006-04-10,67.45,67.45,66.06,66.39,49.3575,714325
2006-04-11,66.61,67.0601,65.6001,65.77,48.8965,939605
2006-04-12,65.77,66.1,65.63,65.91,49.0006,1110295
2006-04-13,65.99,66.08,65.45,65.82,48.9337,648924
2006-04-17,65.7,66.17,65.67,66.15,49.179,1124348
2006-04-18,66.16,69.41,66.1,69.2101,51.454,2881406
2006-04-19,69,69.12,68.21,68.8,51.1492,1215801
2006-04-20,68.5001,69.18,68.06,68.51,50.9335,997006
2006-04-21,68.99,69.54,68.7,69.2301,51.4689,826965
2006-04-24,69.2301,69.29,68.31,69.13,51.3944,783833
2006-04-25,68.96,69.27,68.34,69.16,51.4168,1912938
2006-04-26,69.1,69.11,67.54,68.14,50.6585,2044063
2006-04-27,68.15,69.29,67.76,68.59,50.993,1746247
2006-04-28,68.72,69.1899,68.35,68.52,50.941,1577287
2006-05-01,67.9,68.4,67.38,67.51,50.1901,2891026
2006-05-02,67.55,68.08,67.43,67.78,50.3908,1386707
2006-05-03,67.6899,68.49,67.59,68.36,50.822,1270391
2006-05-04,68.54,69.2,67.89,67.89,50.4726,1104782
2006-05-05,67.91,68.66,67.83,68.57,50.9781,1076244
2006-05-08,68.2,69.25,68.2,68.39,50.8443,1324766
2006-05-09,68.25,68.78,68.04,68.36,50.822,928687
2006-05-10,68.25,68.31,67.22,67.48,50.1678,1003925
2006-05-11,67.58,67.86,67.0601,67.11,49.8927,1272337
2006-05-12,67.11,67.11,65.89,65.91,49.0006,1086513
2006-05-15,65.91,66.65,65.61,66.43,49.3872,1865806
2006-05-16,66.3,66.54,65.4,65.52,48.7106,1270391
2006-05-17,65.3,65.31,64.0999,64.5,47.9523,1825593
2006-05-18,63.7,65.39,63.7,64.28,47.7888,1239042
2006-05-19,64.53,64.8299,63.8,64.34,47.8334,1285417
2006-05-22,64.28,64.43,62.69,63.59,47.2758,1684306
2006-05-23,64,64.9,63.93,64.13,47.6773,1371357
2006-05-24,63.95,64.68,62.86,63.89,47.4988,1919207
2006-05-25,64.35,65.21,64.22,64.48,47.9375,1081108
2006-05-26,64.8,65.5,64.5,65.36,48.5917,766105
2006-05-30,65.26,65.26,63.66,63.66,47.3278,950199
2006-05-31,64.07,65.38,64.05,64.8499,48.2125,1581611
2006-06-01,64.7,66.32,64.5,66.32,49.3054,1443351
2006-06-02,66.81,67.38,65.73,66.4,49.3649,1403787
2006-06-05,66.15,66.15,64.8099,65,48.324,935497
2006-06-06,65.34,65.38,63.29,63.9,47.5062,1642471
2006-06-07,63.55,63.89,62.6,62.6,46.5397,2074871
2006-06-08,62.4,62.65,60.37,61.9299,46.0416,3147440
2006-06-09,61.8,62.3,61.44,61.78,45.9302,1367573
2006-06-12,61.78,62.15,61,61.2399,45.5287,1187370
2006-06-13,61,61.16,59.18,59.31,44.0939,1989905
2006-06-14,59.23,61.2601,59.2,60.84,45.2313,1907749
2006-06-15,60.99,62.54,60.95,62.53,46.4877,1223800
2006-06-16,62.4,62.87,62.25,62.51,46.4729,1612852
2006-06-19,62.63,62.8,61.13,61.58,45.7815,1028247
2006-06-20,61.85,62.86,61.4,62.47,46.4431,1532318
2006-06-21,62.7201,63.82,62.4,63.29,47.0527,1411246
2006-06-22,63,63.42,62.41,63,46.8372,1188560
2006-06-23,62.75,63.79,62.6,63.3899,47.1271,885123
2006-06-26,63.3,63.99,62.98,63.42,47.1494,678760
2006-06-27,63.42,63.5,62.19,62.19,46.235,2334311
2006-06-28,62.26,62.6,61.75,61.94,46.0491,1302929
2006-06-29,61.9499,63.31,61.77,63.22,47.0008,1643985
2006-06-30,63.61,64.24,63.26,63.92,47.5211,1936287
2006-07-03,64.3,64.74,64.01,64.63,48.049,637141
2006-07-05,64.46,64.58,63.67,63.83,47.4543,1146184
2006-07-06,63.7,64.13,63.65,64.05,47.6178,679949
2006-07-07,64.04,64.07,62.61,62.95,46.8,921553
2006-07-10,62.82,63.57,62.6599,63.29,47.0528,1012357
2006-07-11,63.75,64.99,63.69,64.9101,48.2572,1460107
2006-07-12,64.92,65,63.59,63.92,47.5211,1284012
2006-07-13,63.8,63.81,62.23,62.42,46.406,1226827
2006-07-14,62.35,62.45,61.25,61.9499,46.0565,1523778
2006-07-17,61.65,62.16,61.34,61.51,45.7295,886312
2006-07-18,61.41,62.0101,61.23,61.9,46.0194,886852
2006-07-19,62.2,63.95,62.15,63.4701,47.1867,1416326
2006-07-20,63.3899,63.69,61.72,61.72,45.8856,1234286
2006-07-21,62.06,62.06,60.92,61.41,45.6551,1089108
2006-07-24,61.6,62.07,61.4,61.63,45.8187,1027707
2006-07-25,61.5,62.2,61.04,61.81,45.9525,2144812
2006-07-26,63.6,64.54,62.75,63.18,46.971,2679042
2006-07-27,63.19,63.49,62.17,62.5,46.4655,1571342
2006-07-28,62.75,63.94,62.5,63.73,47.3799,1207153
2006-07-31,64.06,64.33,63.38,63.93,47.5286,1039598
2006-08-01,63.51,63.88,62.99,63.3899,47.1271,1351574
2006-08-02,63.7,65.16,63.7,64.64,48.0565,1553613
2006-08-03,64.64,65.38,64.47,64.8099,48.1828,1269202
2006-08-04,65.5,65.74,64.6,64.92,48.2646,1202288
2006-08-07,64.7,65.1,64.38,64.7,48.1011,951712
2006-08-08,64.8,65.22,64.13,64.4,47.8781,1114295
2006-08-09,64.75,65.27,64.03,64.13,47.6773,801453
2006-08-10,64.13,64.57,63.73,63.94,47.536,817885
2006-08-11,64.05,64.48,63.71,63.82,47.4468,795508
2006-08-14,64.4,64.92,63.91,63.95,47.5435,849017
2006-08-15,64.8,65.83,64.74,65.69,48.8371,852044
2006-08-16,66.12,66.63,65.99,66.63,49.5359,972576
2006-08-17,66.7,66.9999,66.24,66.34,49.3203,1007708
2006-08-18,66.3301,66.65,65.84,66.17,49.1939,691300
2006-08-21,66.11,66.4,65.75,65.82,48.9338,981008
2006-08-22,65.98,66.2499,65.7,66,49.0676,780266
2006-08-23,65.9,66.3301,65.43,66,49.0676,864368
2006-08-24,66.1,66.45,65.22,65.48,48.6809,580281
2006-08-25,65.27,65.5,64.71,65.14,48.4282,793778
2006-08-28,64.9,65.87,64.78,65.68,48.8297,914310
2006-08-29,65.93,66.59,65.11,66.44,49.3947,840478
2006-08-30,66.38,66.78,66.21,66.23,49.2385,897662
2006-08-31,66.09,66.59,66.03,66.2899,49.2831,604171
2006-09-01,66.65,68.05,66.3,67.42,50.1233,853125
2006-09-05,67.5,67.66,67.09,67.42,50.1233,584713
2006-09-06,66.9,67.21,66.75,66.9,49.7366,735837
2006-09-07,66.9,66.9,65.28,65.6001,48.7702,1008249
2006-09-08,65.6001,66.9999,65.6001,66.42,49.3798,1076460
2006-09-11,66.38,66.43,64.71,65.06,48.3687,1234610
2006-09-12,65.1,66.15,64.75,66.04,49.0973,1209207
2006-09-13,65.79,66,65.27,65.7,48.8445,1425407
2006-09-14,65.1,66.32,64.64,66.05,49.1047,1000249
2006-09-15,66.6,66.97,66.38,66.78,49.6474,1092459
2006-09-18,66.79,67.35,66.34,67.0601,49.8556,833451
2006-09-19,66.78,67.17,65.88,66.17,49.1939,1123700
2006-09-20,66.68,67.5,66.55,67.27,50.0117,899068
2006-09-21,66.28,66.49,64.62,64.88,48.2349,1979095
2006-09-22,65.07,65.59,64.9,65.37,48.5992,1154076
2006-09-25,65.95,66.89,65.24,66.74,49.6177,1528750
2006-09-26,67.1,68.4801,66.9799,68.28,50.7626,1315901
2006-09-27,67.85,68.19,67.54,67.61,50.2645,1013113
2006-09-28,67.43,67.78,67.0199,67.28,50.0192,961441
2006-09-29,67.39,67.48,66.34,66.37,49.3427,1065109
2006-10-02,66.75,67.7701,66.19,67.23,49.982,1235475
2006-10-03,67.2,67.25,66.51,66.69,49.5806,922742
2006-10-04,66.79,67.86,66.73,67.68,50.3166,808156
2006-10-05,67.68,67.98,66.95,67.1,49.8854,2111950
2006-10-06,66.9999,67.2,66.41,67.0199,49.8259,1215044
2006-10-09,66.9799,67.43,66.92,67.28,50.0192,518988
2006-10-10,67.65,67.84,66.85,67.74,50.3612,572173
2006-10-11,67.3,67.82,67.15,67.7,50.3315,781347
2006-10-12,67.89,68.39,67.74,68.35,50.8147,767618
2006-10-13,68.4399,68.6,67.72,68.56,50.9709,702326
2006-10-16,68.6,69.5,68.6,69.3,51.521,772807
2006-10-17,68.83,69,68.5001,68.9,51.2236,792157
2006-10-18,69.35,69.56,68.4599,68.76,51.1195,877880
2006-10-19,68.15,68.78,67.81,68.45,50.889,568066
2006-10-20,68.58,69.05,67.76,68.79,51.1418,923390
2006-10-23,68.87,69.25,68.66,69.08,51.3574,410348
2006-10-24,69.08,69.62,68.51,69.07,51.3499,890852
2006-10-25,69.7,69.8,68.14,68.64,51.0303,1160237
2006-10-26,68.64,69.14,68.24,68.75,51.1121,887501
2006-10-27,68.75,69.24,68.05,68.67,51.0526,774753
2006-10-30,68.4,69.97,68.2,69.81,51.9001,885123
2006-10-31,69.49,70.08,69.37,69.67,51.7961,1108457
2006-11-01,69.87,70.9,69.72,69.83,51.915,853666
2006-11-02,69.4,70.47,69.36,69.73,51.8407,851288
2006-11-03,69.9399,70.1,69.2301,69.38,51.5804,645681
2006-11-06,69.9001,70.57,69.6,70.38,52.3239,817885
2006-11-07,70.15,70.49,69.98,70.25,52.2272,828695
2006-11-08,70.26,70.99,70.25,70.71,52.5693,703082
2006-11-09,70.5,70.6501,69,69.13,51.3946,1642580
2006-11-10,69.38,69.51,68.9,69.27,51.4987,1019924
2006-11-13,69.27,69.73,69.11,69.61,51.7515,505584
2006-11-14,69.8,69.99,68.75,69.72,51.8332,555958
2006-11-15,69.76,69.8799,69.45,69.47,51.6474,702110
2006-11-16,69.99,70.45,69.67,70.27,52.2421,667409
2006-11-17,69.99,70,69.35,69.98,52.0266,873556
2006-11-20,69.8,70.22,69.68,69.82,51.9075,529366
2006-11-21,69.83,69.95,69.35,69.58,51.7291,699407
2006-11-22,70.45,71.93,70.36,71.52,53.1715,1580422
2006-11-24,71.35,71.55,71.01,71.35,53.045,372945
2006-11-27,70.8,70.98,69.27,69.34,51.5507,1168453
2006-11-28,69.3,69.8599,69.01,69.32,51.5358,1021761
2006-11-29,69.37,69.81,69.13,69.79,51.8853,647843
2006-11-30,69.65,69.9001,68.91,69.14,51.402,762754
2006-12-01,69.4,69.55,68.76,69.3,51.521,775942
2006-12-04,69.7,70.56,69.6,70.4,52.3388,1366168
2006-12-05,70.3,71.07,70.21,70.95,52.7477,1126943
2006-12-06,70.95,71.18,70.5,70.68,52.5469,661032
2006-12-07,71.18,71.3401,70.66,70.66,52.5321,666437
2006-12-08,70.6701,71.43,70.54,71.3799,53.0673,1161967
2006-12-11,71.22,71.29,70.73,71.2,52.9335,706542
2006-12-12,71.5,71.5,70.46,71.15,52.8964,985656
2006-12-13,71.7,71.87,71.3799,71.79,53.3721,1189316
2006-12-14,71.55,72.24,71.51,72.13,53.625,801562
2006-12-15,72.15,72.45,71.81,72.45,53.8629,1182722
2006-12-18,72.35,72.35,71.95,72.13,53.625,667085
2006-12-19,72.13,72.37,71.7,72.18,53.6621,727729
2006-12-20,72.18,72.45,71.94,72.15,53.6398,573471
2006-12-21,72.15,72.28,71.17,71.28,52.993,1146401
2006-12-22,71.28,71.4001,70.43,70.43,52.361,798967
2006-12-26,70.43,71.1,70.32,71.01,52.7923,469911
2006-12-27,71.15,71.93,71.12,71.93,53.4762,632601
2006-12-28,71.55,71.64,71.06,71.31,53.0154,433913
2006-12-29,71.16,71.16,70.19,70.28,52.2496,504935
2007-01-03,70.34,72.04,70.17,71.91,53.4614,2067088
2007-01-04,71.91,71.95,70.15,70.33,52.2868,1254825
2007-01-05,70.24,70.27,69.06,69.35,51.5582,2662503
2007-01-08,69.55,69.55,68.85,69.26,51.4913,1236556
2007-01-09,69.18,69.58,68.88,69.11,51.3797,1529939
2007-01-10,68.97,69.85,68.58,69.67,51.7961,871502
2007-01-11,69.97,71.08,69.7,70.91,52.718,1178831
2007-01-12,71.05,71.68,70.9,71.35,53.0451,1076027
2007-01-16,71.03,71.3199,70.54,71.06,52.8295,1234394
2007-01-17,71.12,71.35,70.64,71.09,52.8518,891393
2007-01-18,70.27,71.5,70.27,70.6701,52.5396,901122
2007-01-19,70.92,71.5,70.57,71.26,52.9781,728270
2007-01-22,71.26,71.53,70.58,70.85,52.6734,1033760
2007-01-23,70.6099,71.56,70,71.27,52.9856,757241
2007-01-24,73.31,74.5,72.8199,73.95,54.9781,2501110
2007-01-25,74.76,74.76,72.93,73.41,54.5766,1540857
2007-01-26,73.41,73.6,72.66,73.3,54.4948,1504860
2007-01-29,73.45,73.84,72.7,73.8,54.8665,1674901
2007-01-30,73.65,73.91,73,73.42,54.584,1316334
2007-01-31,73.28,75,73.28,74.66,55.5059,1603555
2007-02-01,74.62,75.32,74.43,74.71,55.5431,1357844
2007-02-02,74.71,75.14,74.38,74.9699,55.7363,1044570
2007-02-05,74.67,75.39,74.67,74.98,55.7438,1190073
2007-02-06,75.2,75.56,74.9099,74.9499,55.7215,1024464
2007-02-07,75,75.37,74.88,75.1,55.833,533582
2007-02-08,74.9099,75.25,74.73,75.06,55.8033,601793
2007-02-09,75.06,75.81,74.88,75.01,55.7662,733783
2007-02-12,75.1,75.81,75.01,75.3,55.9817,907716
2007-02-13,75.53,76.3701,75.51,76.28,56.7103,952902
2007-02-14,76.3499,76.97,76.2,76.76,57.0671,833992
2007-02-15,76.65,76.81,76.22,76.52,56.8887,635412
2007-02-16,76.27,76.74,75.96,76.67,57.0003,926849
2007-02-20,76.68,78.02,76.68,77.53,57.6396,1563450
2007-02-21,77.26,77.44,76.88,77.18,57.3794,731405
2007-02-22,77.1599,77.45,75.89,76.14,56.6062,1250177
2007-02-23,77.8499,78,77.17,77.67,57.7437,1636526
2007-02-26,77.67,78.63,77.67,78.37,58.2641,1486267
2007-02-27,77.7,77.71,73.35,74.6,55.4613,2241562
2007-02-28,74.58,75.29,74.08,74.81,55.6174,1774570
2007-03-01,74.09,74.67,72.75,73.86,54.9111,1466160
2007-03-02,73.41,74.01,72.81,72.91,54.2049,1274499
2007-03-05,72.45,74.02,72.3,72.85,54.1603,1442162
2007-03-06,73.22,74.19,72.97,73.92,54.9557,1067920
2007-03-07,73.5501,74.35,73.5301,73.59,54.7105,1164778
2007-03-08,73.97,74.87,73.77,74.44,55.3424,1304659
2007-03-09,74.9699,75.31,74.45,74.79,55.6025,1023058
2007-03-12,74.65,75.05,74.51,74.8,55.61,1143158
2007-03-13,74.7,74.72,72.97,73.06,54.3164,1248555
2007-03-14,72.96,73.52,71.11,72.83,54.1454,2004498
2007-03-15,72.83,73.71,72.7,73.27,54.4725,818749
2007-03-16,73.56,73.74,72.75,73.1,54.3462,1305632
2007-03-19,73.35,74.3,73.35,74.25,55.2011,781023
2007-03-20,74.59,75.22,73.99,74.63,55.4836,932579
2007-03-21,74.43,75.52,74.12,75.5,56.1304,1009978
2007-03-22,76.42,76.42,75,75.44,56.0858,740701
2007-03-23,75.19,75.7199,75.1,75.57,56.1825,849017
2007-03-26,75.71,76.16,74.4,76.11,56.5839,1057650
2007-03-27,75.6599,75.84,74.8,75.1,55.833,816696
2007-03-28,74.9699,74.9699,73.68,73.99,55.0078,1119484
2007-03-29,73.86,74.25,72.9,73.75,54.8294,1340008
2007-03-30,73.6,74.48,72.8001,73.96,54.9855,1137753
2007-04-02,74.21,74.35,73.4901,73.94,54.9706,1128456
2007-04-03,74.19,74.48,73.7,74.04,55.045,890960
2007-04-04,74.07,74.38,73.75,73.76,54.8368,815074
2007-04-05,73.86,74.48,73.72,74.46,55.3573,1012789
2007-04-09,74.9,75.45,74.56,75.25,55.9446,1023275
2007-04-10,75.37,75.37,74.78,74.96,55.729,989656
2007-04-11,75.1,75.2,73.57,73.71,54.7997,1172345
2007-04-12,73.61,74,73.3,73.88,54.926,1070406
2007-04-13,73.87,74.2199,73.5099,73.69,54.7848,719297
2007-04-16,73.89,74.57,73.82,74.49,55.3796,969549
2007-04-17,74.48,75.07,73.99,74.77,55.5877,1099918
2007-04-18,74.77,74.9699,74.36,74.64,55.4911,1028355
2007-04-19,74.31,74.84,74,74.64,55.4911,1082189
2007-04-20,75.75,75.75,74.62,75.04,55.7885,1593826
2007-04-23,75.08,75.59,75.05,75.17,55.8851,955388
2007-04-24,75.11,75.36,74.07,74.83,55.6323,1150508
2007-04-25,75.99,78.2,75.99,78.19,58.1304,2094870
2007-04-26,79,79,77.05,77.94,57.9445,1546262
