Timestamp,Gmtoffset,Datetime,Open,High,Low,Close,Volume
1743082200,0,"2025-03-27 13:30:00",294.089996,297,292.299987,297,60161
1743085800,0,"2025-03-27 14:30:00",296.399993,297.410003,295.98999,295.98999,47929
1743089400,0,"2025-03-27 15:30:00",295.910003,296.024108,294.209991,295.209991,31555
1743093000,0,"2025-03-27 16:30:00",295.23001,295.760009,294.07611,294.07611,59458
1743096600,0,"2025-03-27 17:30:00",294.040008,295.048004,293.320007,294.695007,41207
1743100200,0,"2025-03-27 18:30:00",294.695007,295.660003,294.454986,295.422485,65370
1743103800,0,"2025-03-27 19:30:00",295.429992,295.640014,294.529998,295.089996,148409
1743105600,0,"2025-03-27 20:00:00",295.119995,295.119995,295.119995,295.119995,
1743168600,0,"2025-03-28 13:30:00",296.070007,297,293.619995,294.505004,51489
1743172200,0,"2025-03-28 14:30:00",294.369995,294.369995,292.700286,293.60501,55325
1743175800,0,"2025-03-28 15:30:00",293.60501,293.970001,292.350006,292.350006,32443
1743179400,0,"2025-03-28 16:30:00",292.440002,293.709991,292.440002,293.220001,76410
1743183000,0,"2025-03-28 17:30:00",293.154998,294.028991,292.700012,292.779998,53494
1743186600,0,"2025-03-28 18:30:00",292.670013,293.339996,292.579986,292.834991,92554
1743190200,0,"2025-03-28 19:30:00",292.720001,293.445007,292.089996,292.200012,116478
1743192000,0,"2025-03-28 20:00:00",292.269989,292.269989,292.269989,292.269989,
1743427800,0,"2025-03-31 13:30:00",290.690002,292.799987,288.589996,291.019989,107668
1743431400,0,"2025-03-31 14:30:00",291.209991,292.617492,291.209991,291.5,60529
1743435000,0,"2025-03-31 15:30:00",291.350006,292.48999,290.899993,291.769989,69464
1743438600,0,"2025-03-31 16:30:00",291.570007,291.98001,290.269989,290.809997,55026
1743442200,0,"2025-03-31 17:30:00",290.959991,293.200012,290.825012,292.570007,69355
1743445800,0,"2025-03-31 18:30:00",292.570007,294.75,292.554992,294.149993,82722
1743449400,0,"2025-03-31 19:30:00",293.929992,296.390014,293.910003,294.920013,195876
1743451200,0,"2025-03-31 20:00:00",294.920013,294.920013,294.920013,294.920013,
1743514200,0,"2025-04-01 13:30:00",290.859985,292.5,289.089996,289.845001,88649
1743517800,0,"2025-04-01 14:30:00",290.089996,293.640014,290.089996,292.720001,84158
1743521400,0,"2025-04-01 15:30:00",293.040008,294.579986,292.73001,293.609985,52884
1743525000,0,"2025-04-01 16:30:00",293.010009,293.470001,292.11499,292.304992,58078
1743528600,0,"2025-04-01 17:30:00",292.304992,292.579895,291.514099,291.700012,64085
1743532200,0,"2025-04-01 18:30:00",291.695007,292.899993,291.040008,292.5,93947
1743535800,0,"2025-04-01 19:30:00",292.575012,293.944091,292.459991,293.279998,115275
1743537600,0,"2025-04-01 20:00:00",293.450012,293.450012,293.450012,293.450012,
1743600600,0,"2025-04-02 13:30:00",291.399993,294.309997,290.350006,294.309997,71020
1743604200,0,"2025-04-02 14:30:00",294.375,295.369995,293.809997,295.065002,77262
1743607800,0,"2025-04-02 15:30:00",295.065002,295.065002,292.535003,294.399993,71319
1743611400,0,"2025-04-02 16:30:00",294.399993,295.160003,294.040008,294.070007,66677
1743615000,0,"2025-04-02 17:30:00",294.10501,294.25,292.920013,293.125,57967
1743618600,0,"2025-04-02 18:30:00",292.975006,293.890014,292.83609,293.450012,65419
1743622200,0,"2025-04-02 19:30:00",293.399993,295.320007,293.380004,294.959991,184623
1743624000,0,"2025-04-02 20:00:00",294.959991,294.959991,294.959991,294.959991,
1743687000,0,"2025-04-03 13:30:00",289.25,291.459991,284,285.325012,144183
1743690600,0,"2025-04-03 14:30:00",285.950012,285.950012,283.820007,284.720001,142694
1743694200,0,"2025-04-03 15:30:00",284.690002,287.440002,284.049987,287.220001,84953
1743697800,0,"2025-04-03 16:30:00",287.459991,287.799987,285.549987,286.459991,82482
1743701400,0,"2025-04-03 17:30:00",286.175506,287.619995,285.779998,285.790008,68675
1743705000,0,"2025-04-03 18:30:00",285.850006,285.850006,283.429992,283.709991,115948
1743708600,0,"2025-04-03 19:30:00",283.709991,283.834991,282.170013,283.190002,256711
1743710400,0,"2025-04-03 20:00:00",283.200012,283.200012,283.200012,283.200012,
1743773400,0,"2025-04-04 13:30:00",278.670013,279.225006,271.799987,271.970001,183146
1743777000,0,"2025-04-04 14:30:00",272.070007,275.43399,268.630004,271.899993,214261
1743780600,0,"2025-04-04 15:30:00",272.190002,272.600006,269.299987,270.225006,187747
1743784200,0,"2025-04-04 16:30:00",270.225006,270.519989,265.600402,267.160003,138665
1743787800,0,"2025-04-04 17:30:00",266.98999,268.552001,264.450012,264.575012,139288
1743791400,0,"2025-04-04 18:30:00",264.649993,266.269989,263.410003,265.135009,211491
1743795000,0,"2025-04-04 19:30:00",264.940002,266.600006,262.690002,263.470001,359813
1743796800,0,"2025-04-04 20:00:00",263.470001,263.470001,263.470001,263.470001,
1744032600,0,"2025-04-07 13:30:00",259.049987,267.140014,249.11,259.010009,400273
1744036200,0,"2025-04-07 14:30:00",257.899993,261.200012,251.505004,251.699996,220373
1744039800,0,"2025-04-07 15:30:00",251.503997,258.23001,251.503997,256.190002,172007
1744043400,0,"2025-04-07 16:30:00",255.845001,258.600006,253.149993,258.600006,169516
1744047000,0,"2025-04-07 17:30:00",258.070007,262.332305,256.73999,259.734985,245747
1744050600,0,"2025-04-07 18:30:00",260.260009,261.779907,256.565002,257.695007,209025
1744054200,0,"2025-04-07 19:30:00",257.695007,261.470001,257.269989,258.920013,267519
1744056000,0,"2025-04-07 20:00:00",259.100006,259.100006,259.100006,259.100006,
1744119000,0,"2025-04-08 13:30:00",266.760009,266.760009,257.720092,264.5,149094
1744122600,0,"2025-04-08 14:30:00",264.274993,264.359985,258.203002,258.510009,95161
1744126200,0,"2025-04-08 15:30:00",258.535003,260.619995,257.483703,258.350006,71493
1744129800,0,"2025-04-08 16:30:00",258.475006,258.609985,250.619995,250.720001,177498
1744133400,0,"2025-04-08 17:30:00",251.289993,253.699996,249.630004,250.238998,150486
1744137000,0,"2025-04-08 18:30:00",250.214996,252.279998,247.839996,249.029998,172804
1744140600,0,"2025-04-08 19:30:00",249.098007,249.098007,243.692092,248.61,300592
1744142400,0,"2025-04-08 20:00:00",248.61,248.61,248.61,248.61,
1744205400,0,"2025-04-09 13:30:00",247.130004,250.910003,245.309997,246.649993,470919
1744209000,0,"2025-04-09 14:30:00",247.080001,248.300003,244.630004,247.600006,174501
1744212600,0,"2025-04-09 15:30:00",247.429992,249.324996,245.960006,247.824996,145711
1744216200,0,"2025-04-09 16:30:00",247.824996,265.214996,245.770004,261.170013,234182
1744219800,0,"2025-04-09 17:30:00",261.100006,269.609985,260.649993,266.529998,319486
1744223400,0,"2025-04-09 18:30:00",266.562713,269.529998,263.774993,268.450012,246798
1744227000,0,"2025-04-09 19:30:00",268.940002,270.964996,267.73001,270.200012,336504
1744228800,0,"2025-04-09 20:00:00",270.200012,270.200012,270.200012,270.200012,
1744291800,0,"2025-04-10 13:30:00",267.769989,268.660003,263.109985,264.234985,187678
1744295400,0,"2025-04-10 14:30:00",264.350006,265.440002,262.049987,262.070098,112678
1744299000,0,"2025-04-10 15:30:00",262.373596,262.373596,257.054992,258.209991,112354
1744302600,0,"2025-04-10 16:30:00",258.260009,263.533599,257.755004,260.380004,167145
1744306200,0,"2025-04-10 17:30:00",260.320007,265.19281,259.429992,264.61499,395441
1744309800,0,"2025-04-10 18:30:00",264.859985,264.859985,261.470001,261.549987,300249
1744313400,0,"2025-04-10 19:30:00",261.459991,262.609985,258.200012,261.940002,330116
1744315200,0,"2025-04-10 20:00:00",262.040008,262.040008,262.040008,262.040008,
1744378200,0,"2025-04-11 13:30:00",263.709991,265.329986,261.269989,262.015014,134904
1744381800,0,"2025-04-11 14:30:00",262.519989,263.769989,260.329986,261.950012,96530
1744385400,0,"2025-04-11 15:30:00",261.890014,265.070007,261.859985,264.269989,57207
1744389000,0,"2025-04-11 16:30:00",264.510009,268.255004,264.269989,266.660003,75057
1744392600,0,"2025-04-11 17:30:00",267.109985,271.209991,266.73001,269.149993,87208
1744396200,0,"2025-04-11 18:30:00",268.950012,270.099487,268.549987,269.584991,93714
1744399800,0,"2025-04-11 19:30:00",269.454986,270.789886,268.73001,269.010009,205476
1744401600,0,"2025-04-11 20:00:00",269.010009,269.010009,269.010009,269.010009,
1744637400,0,"2025-04-14 13:30:00",272.070007,273.999908,269.220001,273.209991,116546
1744641000,0,"2025-04-14 14:30:00",273.899993,274.510009,271.269989,271.329986,85334
1744644600,0,"2025-04-14 15:30:00",272.140014,272.269989,269.519989,270.850006,73434
1744648200,0,"2025-04-14 16:30:00",270.890014,273.149993,270.769989,271.029998,57409
1744651800,0,"2025-04-14 17:30:00",270.829986,273.519989,270.829986,273.260009,63620
1744655400,0,"2025-04-14 18:30:00",273.23001,274.279998,272.920013,273.809997,86316
1744659000,0,"2025-04-14 19:30:00",273.600006,273.98999,272.299987,272.579986,148870
1744660800,0,"2025-04-14 20:00:00",272.579986,272.579986,272.579986,272.579986,
1744723800,0,"2025-04-15 13:30:00",267.019989,271,266.654998,268.904998,172519
1744727400,0,"2025-04-15 14:30:00",268.619995,270.010009,267.929992,268.86499,120672
1744731000,0,"2025-04-15 15:30:00",268.86499,269.429992,268.010009,268.147491,90366
